callsign,Column1,icao24,origin,destination,firstseen
UAL1774,,a94b4b,KPHX,KDEN,3/5/2020
UAL1403,,aa2bc1,KIAH,KORD,3/5/2020
SKW5386,,ac17d6,KIAH,KDEN,3/5/2020
DAL1311,,ac5442,KATL,NC63,3/5/2020
AAL2503,,ac51b2,KORD,02XS,3/5/2020
UPS9315,,a0e600,KDFW,,3/5/2020
ASA746,,a2228b,KSEA,KATL,3/5/2020
AAL2367,,acd5ad,KDFW,KBTF,3/5/2020
SKW3995,,ab3d9a,KDTW,KIAD,3/5/2020
UAL1441,,a94b05,KIAH,,3/5/2020
JIA5042,,a2000f,KDCA,KDAY,3/5/2020
AWI4842,,a544a2,KORD,KTYS,3/5/2020
DAL2737,,a37eff,KBOS,,3/5/2020
SKW3664,,ac5eaa,KATL,,3/5/2020
EDV5275,,acfa52,KATL,KTYS,3/5/2020
ASQ4371,,a15666,KIAH,KXNA,3/5/2020
GJS4583,,a6dc42,KORD,KCVG,3/5/2020
JBU2036,,a3619c,KDTW,KBOS,3/5/2020
AAL2646,,aa6ade,KDFW,,3/5/2020
DAL2799,,a388a9,KATL,KDCA,3/5/2020
SKW3237,,aa11dc,KDFW,,3/5/2020
AAL1423,,ac7e09,KLAX,KBOS,3/5/2020
AAL2129,,aaed17,KDCA,KBOS,3/5/2020
EDV5172,,a7c849,KATL,KABE,3/5/2020
ASA1922,,a86107,KSFO,KLAX,3/5/2020
ASQ4118,,a7f804,KORD,KPHL,3/5/2020
SKW3042,,aa1a81,KORD,K8C4,3/5/2020
SKW4492,,a5138e,KATL,,3/5/2020
ENY3636,,a920f4,KORD,KTUL,3/5/2020
UAL8192,,ab3a0c,KIAH,KBNA,3/5/2020
AAL1415,,ad0725,KDFW,CYVR,3/5/2020
UAL419,,a8ad4e,KSEA,KIAD,3/5/2020
DAL295,,a661c7,KATL,,3/5/2020
RPA3553,,a8a847,KORD,KATL,3/5/2020
SWA1178,,a99045,KDCA,KBNA,3/5/2020
SKW3601,,a28bc9,KSEA,KPDX,3/5/2020
ENY4173,,a287a4,KDFW,KMFE,3/5/2020
ASQ3990,,a0c697,KIAH,,3/5/2020
DAL937,,abe579,KLAX,,3/5/2020
DAL1964,,acd0cf,KORD,KLGA,3/5/2020
FDX3808,,ad87dd,KPHX,KOAK,3/5/2020
QXE2168,,a53317,KSEA,KBOI,3/5/2020
UAL1577,,aaa5d4,KSFO,KSNA,3/5/2020
ASQ4356,,a0b88e,KIAH,KTUL,3/5/2020
SWA675,,aa9e04,KLAX,KOAK,3/5/2020
ASQ4130,,a80e4e,KDCA,KORD,3/5/2020
QXE2130,,a88467,KSEA,KSTS,3/5/2020
SKW3111,,a7ade8,KORD,KORD,3/5/2020
NKS163,,acc6ce,KATL,KBOS,3/5/2020
ASH6035,,ac049e,KDFW,KIAH,3/5/2020
UAL316,,a445cd,KPHX,KIAD,3/5/2020
AAL2512,,aaef89,KDTW,KMIA,3/5/2020
SKW3287,,a993f1,KORD,,3/5/2020
DAL856,,ab2b23,KATL,KSFO,3/5/2020
DAL1258,,a12c18,KLAX,KJFK,3/5/2020
AAL2596,,ac79c7,KDFW,,3/5/2020
SWA1893,,aa7e3a,KPHX,KLAS,3/5/2020
AAL519,,a33327,KLAX,KBNA,3/5/2020
KAP27,,a26a44,KBOS,MA55,3/5/2020
ASA83,,a726fb,KSEA,PANC,3/5/2020
EDV5040,,a3bd81,KATL,,3/5/2020
ENY4080,,a906f3,KDTW,KORD,3/5/2020
SKW5920,,a50869,KSFO,KBUR,3/5/2020
ENY4155,,a1e9ac,KORD,KIAH,3/5/2020
DAL904,,a70bd1,KATL,KATL,3/5/2020
ASH6118,,ac2bb6,KIAH,,3/5/2020
ASA680,,aba324,KSEA,KPHX,3/5/2020
RPA6128,,a1fbd9,KBOS,KJFK,3/5/2020
EDV4937,,acddf8,KDFW,KCVG,3/5/2020
CPZ5778,,a81df5,KSEA,CYVR,3/5/2020
AAL1162,,ad9645,KORD,KTUS,3/5/2020
DAL1215,,aca5df,KATL,KMKE,3/5/2020
DAL2102,,a32718,KATL,KBOS,3/5/2020
ASH6367,,abb59e,KIAH,,3/5/2020
UAL2354,,ab329e,KORD,KORD,3/5/2020
AAL438,,a4dd65,KPHX,KSAN,3/5/2020
UAL253,,a1cdd8,KIAH,,3/5/2020
AAL34,,ad1d3d,KDFW,KEWR,3/5/2020
ENY4024,,a252a7,KDFW,92TA,3/5/2020
UAL1938,,a91536,KIAH,KPDX,3/5/2020
SKW3162,,aa2a7f,KORD,,3/5/2020
DAL1467,,a98219,KSEA,KJFK,3/5/2020
EDV5057,,a3245d,KATL,,3/5/2020
SWA1588,,a4f022,KATL,KRDU,3/5/2020
AAL1053,,ac9f52,KDFW,MROC,3/5/2020
AAL1836,,ab1fbb,KPHX,KSBA,3/5/2020
UAL2227,,ab7b8c,KORD,,3/5/2020
SKV7610,,c02e91,KORD,CYYZ,3/5/2020
DAL414,,a8de56,KATL,,3/5/2020
SWA1245,,aa76cb,KATL,KBNA,3/5/2020
UAL1751,,aa7427,KIAH,KIAH,3/5/2020
RPA3513,,a9d4b5,KDCA,KIAH,3/5/2020
SWA1253,,a1dcf2,KATL,,3/5/2020
ENY4069,,acdbe7,KORD,,3/5/2020
SKW5879,,ac8e89,KSFO,35OR,3/5/2020
CPZ6021,,a1d4bc,KLAX,,3/5/2020
ASQ4286,,a0e02c,KIAH,KOMA,3/5/2020
ENY4165,,a81032,KORD,KY51,3/5/2020
QXE2619,,a5537f,KSEA,3WA2,3/5/2020
UAL2394,,a9d5df,KBOS,KEWR,3/5/2020
UAL2261,,ab0158,KIAH,KSAN,3/5/2020
DAL1353,,ad7282,KATL,KNRQ,3/5/2020
AAL486,,a897f4,KPHX,KSNA,3/5/2020
AAL866,,a17170,KORD,KPHX,3/5/2020
ENY3786,,a2da59,KORD,,3/5/2020
RPA3582,,a895b4,KDFW,KEWR,3/5/2020
AAL2361,,a138b8,KLAX,FL57,3/5/2020
DAL1463,,ade1d5,KATL,,3/5/2020
UAL1454,,a24c77,KIAH,,3/5/2020
AAL1218,,adab31,KDCA,KPHX,3/5/2020
LOF4660,,a11fc6,KORD,KLNK,3/5/2020
DAL3008,,ab52a2,KSFO,KMSP,3/5/2020
HAL33,,a45233,KLAX,,3/5/2020
DAL393,,a4414a,KATL,,3/5/2020
FFT2155,,a3b7cb,KPHX,KLAS,3/5/2020
AAL1283,,ace6e2,KORD,,3/5/2020
ASA22,,a27f07,KSEA,KBOS,3/5/2020
AAL2340,,a1735d,KDFW,KPHL,3/5/2020
DAL551,,ad9a45,KATL,KBWI,3/5/2020
AAL1759,,acae2e,KDFW,KSAT,3/5/2020
AAL2121,,ad2549,KBOS,KLGA,3/5/2020
DAL2091,,a9450d,KATL,FL35,3/5/2020
ASA478,,a5c899,KSEA,KMCI,3/5/2020
UAL1998,,a56dcf,KIAH,KSFO,3/5/2020
AAL1213,,acce3f,KORD,KSEA,3/5/2020
ASH6240,,abdc96,KIAH,KDCA,3/5/2020
JBU156,,a707a3,KBOS,32LS,3/5/2020
AAL130,,a0191e,KDCA,KCLT,3/5/2020
AAL631,,a75b65,KBOS,KCLT,3/5/2020
BTQ812,,a1e1d7,KPHX,58AZ,3/5/2020
DAL1429,,a01037,KDFW,KLGA,3/5/2020
AAL2613,,ad35e0,KDFW,KSNA,3/5/2020
DAL2723,,ac7aa1,KATL,KTUL,3/5/2020
ENY3641,,a82167,KORD,3IS4,3/5/2020
UAL438,,aa56db,KIAH,KSEA,3/5/2020
UAL2013,,a0e751,KIAH,KMIA,3/5/2020
AAL1442,,ab6b02,KORD,KPDX,3/5/2020
DAL2232,,a6cc41,KSEA,KSGS,3/5/2020
DAL1243,,a43f51,KDFW,KATL,3/5/2020
AAL452,,a8b44e,KPHX,KRIR,3/5/2020
ASH6037,,aaf002,KIAH,KSDF,3/5/2020
UAL477,,a79f2a,KBOS,KSFO,3/5/2020
ENY4064,,a1fff2,KORD,KXNA,3/5/2020
AAL2680,,adca15,KORD,KSAN,3/5/2020
EJA794,,aac850,KLAX,KSNA,3/5/2020
UAL400,,aac136,KSFO,KIAD,3/5/2020
ASH6163,,ac2bd9,KIAH,,3/5/2020
DAL1973,,aca950,KATL,KHOU,3/5/2020
AAL2270,,adc17b,KDFW,FA40,3/5/2020
AAL1033,,ac5920,KDCA,KORD,3/5/2020
JBU741,,a69894,KBOS,KSRQ,3/5/2020
DAL1526,,a96577,KLAX,KBOS,3/5/2020
ASA900,,a2d1bc,KSEA,KBWI,3/5/2020
SWA1919,,ace19a,KATL,KDCA,3/5/2020
SKW5930,,a4efc6,KIAH,KHSV,3/5/2020
DAL2490,,a0311d,KSEA,KSFO,3/5/2020
ASH6339,,abdc91,KIAH,KPSP,3/5/2020
ENY3758,,ac76b6,KORD,,3/5/2020
DAL509,,a3a5ec,KATL,,3/5/2020
AAL2,,a01fee,KLAX,KJFK,3/5/2020
CPZ5769,,a7fde4,KSEA,KSNA,3/5/2020
QTR8112,,06a1e6,KORD,LIMC,3/5/2020
AAL123,,ab1bf0,KDFW,,3/5/2020
AAL515,,ab1203,KPHX,,3/5/2020
UAL1487,,aaa590,KIAH,,3/5/2020
AAL253,,a07177,KLAX,,3/5/2020
SWA1503,,ad493b,KATL,KSAN,3/5/2020
ASQ4390,,a107a8,KIAH,KIAH,3/5/2020
UAL203,,ab3dc3,KORD,KBNA,3/5/2020
AAL1112,,ab034d,KDFW,KORD,3/5/2020
AWI4801,,a50e47,KORD,,3/5/2020
ASA332,,a69b92,KLAX,KFLL,3/5/2020
UAL739,,ac64cf,KATL,KEWR,3/5/2020
AAL567,,adacfd,KPHX,KCLT,3/5/2020
SWA510,,aa3966,KDCA,KMKE,3/5/2020
AAL2169,,ab184d,KBOS,KDCA,3/5/2020
DAL1190,,a486cc,KSEA,KPHX,3/5/2020
ASQ4182,,a81815,KORD,KLGA,3/5/2020
SWA1652,,abd17b,KATL,KPMP,3/5/2020
UAL1452,,a923cf,KIAH,,3/5/2020
AAY313,,a3b110,KLAX,,3/5/2020
CPZ6022,,a1dc2a,KLAX,KXNA,3/5/2020
DAL1464,,a365b7,KDCA,KSGS,3/5/2020
AAL2780,,acb59c,KORD,KDEN,3/5/2020
SWA4020,,abf351,KATL,60CO,3/5/2020
JBU520,,a6c3ca,KATL,KJFK,3/5/2020
AAL1503,,acc5a5,KORD,,3/5/2020
GJS4598,,a6bc31,KORD,KGRB,3/5/2020
ASQ4429,,a60c7a,KIAH,,3/5/2020
SWA826,,aaa2f6,KBOS,KBWI,3/5/2020
SWA9006,,aa72f5,KLAX,02XS,3/5/2020
ASA1066,,ab7080,KSEA,KABQ,3/5/2020
DAL1012,,a8e2d6,KATL,,3/5/2020
AAL415,,acd838,KDFW,KLGA,3/5/2020
RPA4496,,a099a7,KDCA,KBKL,3/5/2020
RPA3471,,a9b85b,KDTW,KORD,3/5/2020
JBU222,,a96ba2,KBOS,KBOS,3/5/2020
EDV5480,,a39113,KATL,,3/5/2020
DAL2118,,a057c7,KIAH,KLGA,3/5/2020
SWA571,,aa9b42,KATL,,3/5/2020
ENY3763,,a8dbbd,KORD,KBNA,3/5/2020
SWA1433,,ad2573,KPHX,KBTF,3/5/2020
AAL75,,aae1ea,KORD,,3/5/2020
ASA628,,a535c2,KSEA,KJFK,3/5/2020
ASH6248,,ac03f2,KIAH,KCMH,3/5/2020
DAL1308,,acad4b,KATL,KCBF,3/5/2020
AAL190,,a684b5,KPHX,KORD,3/5/2020
AAL1201,,a0e431,KBOS,KMIA,3/5/2020
ASH6280,,ac04be,KIAH,,3/5/2020
NKS639,,a7d751,KDTW,FA40,3/5/2020
SWA1774,,aa7b10,KPHX,KSFO,3/5/2020
ASA416,,a300a9,KSEA,KLAX,3/5/2020
JBU203,,a781d7,KBOS,TXKF,3/5/2020
DAL727,,abe1c2,KATL,,3/5/2020
JBU224,,acf54f,KLAX,KJFK,3/5/2020
UAL725,,a43e5c,KORD,KPHX,3/5/2020
UAL322,,a3f621,KIAH,KBTF,3/5/2020
DAL1631,,a9b06f,KLAX,KDCA,3/5/2020
DAL1342,,ad2384,KATL,,3/5/2020
RPA3468,,a9c737,KDTW,KEWR,3/5/2020
UAL1434,,aa56d4,KIAH,,3/5/2020
DAL2220,,a3dfeb,KSEA,KIAD,3/5/2020
DAL800,,a426a5,KBOS,KATL,3/5/2020
UAL2161,,a4c0f7,KIAH,KTUS,3/5/2020
RPA4412,,a537ed,KDCA,KCMH,3/5/2020
AAL1966,,acf486,KDFW,KMCO,3/5/2020
SWA1357,,aad32f,KLAX,KDAL,3/5/2020
SKW3937,,a57b2f,KATL,,3/5/2020
EJA696,,a9426f,KBOS,KAPF,3/5/2020
AAL2859,,adb0b4,KSEA,KPHX,3/5/2020
UAL2019,,a10e23,KORD,,3/5/2020
DAL660,,ac76f2,KATL,,3/5/2020
UAL1621,,a4efe4,KORD,,3/5/2020
ASQ4132,,a7f096,KIAH,MN46,3/5/2020
EDV5171,,a8f235,KDCA,KJFK,3/5/2020
CPZ5749,,a841bd,KLAX,KSMF,3/5/2020
CPZ6034,,a196f3,KSFO,KLAX,3/5/2020
GJS4501,,a6c756,KORD,KSTL,3/5/2020
ENY4095,,a2b691,KORD,CYYC,3/5/2020
AAL2374,,ab3d39,KLAX,KDFW,3/5/2020
UAL1046,,aa2b79,KIAH,KLAS,3/5/2020
DAL1267,,a339b4,KATL,KLAX,3/5/2020
AAL1072,,acb285,KDFW,KCLT,3/5/2020
SKW3156,,aa2e36,KORD,,3/5/2020
ASH6346,,ab663f,KIAH,,3/5/2020
JBU1154,,a24aca,KDCA,KBOS,3/5/2020
JBU2215,,a3d462,KBOS,KBUF,3/5/2020
RPA3577,,abbf2e,KORD,,3/5/2020
ENY4114,,a7e145,KORD,,3/5/2020
SWA2125,,aab18c,KLAX,KSJC,3/5/2020
ASH6083,,ac047d,KIAH,KDTW,3/5/2020
AAL1540,,ad5c33,KSEA,KORD,3/5/2020
SKW3653,,ac871b,KATL,,3/5/2020
AWI4822,,a5799f,KORD,KTUL,3/5/2020
JBU51,,a898a9,KBOS,,3/5/2020
SWA1861,,abe80e,KSFO,CO12,3/5/2020
DAL2594,,a3ec93,KDCA,KATL,3/5/2020
SKW5718,,aabd56,KIAH,KLXV,3/5/2020
ASA166,,ab7437,KSEA,02XS,3/5/2020
UAL718,,ab9078,KIAH,KSFO,3/5/2020
SKW3265,,aa1f5a,KORD,KMCI,3/5/2020
SWA1842,,ac7c52,KPHX,KSAN,3/5/2020
EJA526,,a6a0a7,KDFW,KFTY,3/5/2020
DAL2269,,a008c5,KATL,KDFW,3/5/2020
AAL31,,a08663,KLAX,,3/5/2020
UAL2185,,a288e4,KORD,,3/5/2020
DAL2573,,ada16f,KATL,KMDW,3/5/2020
ASA728,,a69424,KSEA,,3/5/2020
UAL1096,,a03618,KIAH,MROC,3/5/2020
UAL2034,,a5b55f,KORD,KTUS,3/5/2020
SKW3809,,ac531a,KDTW,5PA8,3/5/2020
AAL164,,a02c40,KSFO,KJFK,3/5/2020
AAL1900,,ad2fd0,KORD,KSLC,3/5/2020
UAL613,,aa7e2e,KSFO,KLAX,3/5/2020
EDV4915,,a89f80,KATL,,3/5/2020
AAL1310,,ac97e4,KDFW,KDCA,3/5/2020
ACA540,,c0482c,KSEA,CYYZ,3/5/2020
UAL1895,,a4460e,KIAH,KPHX,3/5/2020
SKW2994,,a9903a,KPHX,KLGF,3/5/2020
DAL1228,,a403b3,KLAX,CO12,3/5/2020
ASQ4204,,a7d43c,KORD,,3/5/2020
QXE2560,,a5135d,KSEA,KPDX,3/5/2020
JBU2237,,a22702,KBOS,KDTW,3/5/2020
GJS4549,,a665c5,KORD,,3/5/2020
SKW3118,,abda0d,KDFW,KHBG,3/5/2020
SWA893,,abdd4a,KATL,FA40,3/5/2020
ASQ4221,,a0a8dd,KIAH,1AL4,3/5/2020
SKW3366,,a154e6,KSEA,,3/5/2020
ACA782,,c01aae,KLAX,CYUL,3/5/2020
DAL2908,,a402dd,KATL,KSAN,3/5/2020
ACA780,,c00f7d,KSFO,CYUL,3/5/2020
SWA1759,,a1ea70,KSFO,KLAX,3/5/2020
ENY3968,,a8df74,KORD,,3/5/2020
JBU1585,,a35de5,KBOS,KPIT,3/5/2020
JZA825,,c0824f,KDCA,CYUL,3/5/2020
ASQ4318,,a43054,KIAH,53XS,3/5/2020
SKW4002,,a2ed5a,KSEA,,3/5/2020
UAL1891,,aa3ae9,KORD,KSFO,3/5/2020
DAL377,,a46e40,KDTW,KATL,3/5/2020
UAL2418,,a77c11,KLAX,KEWR,3/5/2020
DAL683,,a42efc,KATL,,3/5/2020
AAL1585,,add667,KORD,KMIA,3/5/2020
AAL885,,ac71e7,KDFW,KMSN,3/5/2020
AAL317,,ab84c9,KDFW,02XS,3/5/2020
ABX904,,aa9bc1,KSEA,KVUO,3/5/2020
SWA6552,,abc7c6,KPHX,KOAK,3/5/2020
AAL2737,,ac7a52,KATL,KLAX,3/5/2020
UAL1512,,aa568f,KIAH,,3/5/2020
JBU906,,a39089,KORD,KJFK,3/5/2020
DAL2353,,ad7deb,KATL,KBNA,3/5/2020
ENY3880,,a26025,KORD,,3/5/2020
DAL2319,,aca228,KIAH,KATL,3/5/2020
DAL611,,a0f46f,KLAX,,3/5/2020
ASA1001,,acc774,KSFO,KDCA,3/5/2020
AAL140,,ab2ae0,KBOS,KORD,3/5/2020
SKW5802,,a02dda,KSFO,4AZ0,3/5/2020
UAL1260,,aaa5ae,KLAX,KLAS,3/5/2020
RPA4504,,a08714,KDTW,KDCA,3/5/2020
AAL2634,,ad1218,KORD,KSFO,3/5/2020
DAL1752,,acf4dd,KATL,,3/5/2020
ASA490,,a2e26a,KSEA,KSAN,3/5/2020
AAL2466,,aae465,KORD,,3/5/2020
ENY3360,,a7dd8e,KORD,KSGF,3/5/2020
DAL2978,,ab72b3,KATL,,3/5/2020
SKV7543,,c03da9,KATL,CYYZ,3/5/2020
AAL1309,,acc95c,KDFW,KATL,3/5/2020
AAL2642,,add3dc,KORD,KSNA,3/5/2020
NKS469,,a91e6e,KDFW,KLAS,3/5/2020
ASA1108,,a29cbf,KLAX,KIAD,3/5/2020
AAL59,,a4c2f8,KLAX,,3/5/2020
UAL2297,,aa5691,KORD,KEWR,3/5/2020
DAL1719,,ab313c,KSEA,KATL,3/5/2020
JBU1081,,a3b09a,KBOS,VG64,3/5/2020
ENY3453,,a2ab6c,KORD,KSAT,3/5/2020
AAL2610,,acb953,KDFW,KCVG,3/5/2020
UAL276,,a612a6,KIAH,02XS,3/5/2020
EDV5201,,a09961,KATL,,3/5/2020
AAL313,,a0ade2,KDFW,KSAN,3/5/2020
UAL1590,,a94b4d,KORD,KSAN,3/5/2020
AAL1676,,acfc00,KLAX,KRDU,3/5/2020
AAL1075,,accd13,KDFW,,3/5/2020
ASQ4127,,a116ad,KIAH,73TA,3/5/2020
SWA4603,,aaa4be,KLAX,KSMF,3/5/2020
JBU1711,,a44728,KBOS,KORD,3/5/2020
SWA516,,a260ed,KPHX,KABQ,3/5/2020
ASA707,,a4c6b3,KSEA,KRDU,3/5/2020
DAL2427,,acd120,KATL,KDTW,3/5/2020
ASQ4280,,a0ef2d,KIAH,,3/5/2020
ENY3345,,a223ba,KDFW,,3/5/2020
QFA11,,7c8064,KLAX,KJFK,3/5/2020
JBU434,,ad7e6f,KSFO,KBOS,3/5/2020
SWA5763,,a1d44e,KSFO,KBUR,3/5/2020
ABW404,,4243fe,KORD,,3/5/2020
ASA805,,a7811e,KSEA,,3/5/2020
DAL2849,,aaf4c8,KATL,,3/5/2020
ENY4065,,a2d2eb,KORD,,3/5/2020
DAL751,,ab400f,KATL,KGRR,3/5/2020
SWA989,,a96c7d,KPHX,KMDW,3/5/2020
QXE2901,,a83569,KSEA,CYVR,3/5/2020
ASQ4022,,a03332,KIAH,KMFE,3/5/2020
AAL2607,,a0f91d,KDFW,,3/5/2020
UAL202,,a1ca21,KORD,,3/5/2020
DAL783,,a390ed,KDFW,KMSP,3/5/2020
ASQ4474,,a7f44d,KORD,KDCA,3/5/2020
SWA2322,,a60852,KATL,KHHR,3/5/2020
ASQ4438,,a09f19,KIAH,KIAH,3/5/2020
AAL1381,,aa435b,KDFW,KSTL,3/5/2020
UAL295,,a2ca64,KSFO,KEWR,3/5/2020
FFT1010,,a1e18e,KATL,FL97,3/5/2020
ATN3729,,aa4cf5,KPHX,KSEA,3/5/2020
ASA1226,,a84706,KLAX,,3/5/2020
ASH5818,,a2439c,KDFW,KTUL,3/5/2020
AAL2947,,ad8b20,KORD,KPSP,3/5/2020
UAL1605,,a94ae3,KORD,,3/5/2020
SWA1419,,aa06c2,KLAX,KLAS,3/5/2020
AAL1434,,ac741c,KDFW,KEYE,3/5/2020
CPZ6053,,a1b4ab,KLAX,,3/5/2020
UAL768,,a7bce2,KSFO,KBOS,3/5/2020
SKW3771,,a62695,KATL,,3/5/2020
ASA1975,,a411df,KSEA,KLAS,3/5/2020
DAL593,,a4a484,KSEA,,3/5/2020
ASH6229,,ac52f2,KIAH,,3/5/2020
ENY4212,,a2a1a5,KORD,,3/5/2020
DAL563,,acad53,KATL,MDBG,3/5/2020
NKS216,,a8cf70,KLAX,KIAH,3/5/2020
DAL1423,,ad767d,KATL,KSTL,3/5/2020
SKW5683,,ac8364,KLAX,KCOS,3/5/2020
AAL1002,,ab5fdd,KORD,KDCA,3/5/2020
SKW5062,,acceab,KORD,,3/5/2020
ENY4061,,ab5c16,KDFW,69TA,3/5/2020
AAL1517,,acdfa6,KDFW,,3/5/2020
ENY4177,,a2c90d,KORD,35MN,3/5/2020
UAL557,,aa44ac,KIAH,KEWR,3/5/2020
ASA189,,a7f9f4,PANC,,3/5/2020
NKS404,,a65527,KATL,KLAX,3/5/2020
DAL1859,,a988f0,KSFO,KJFK,3/5/2020
NKS433,,a93711,KBOS,,3/5/2020
JIA5318,,a27a43,KDCA,KGRR,3/5/2020
AAL495,,a98cbc,KDFW,,3/5/2020
UAL1295,,aaa593,KLAX,,3/5/2020
DAL1732,,a8d249,KATL,FL59,3/5/2020
JBU831,,a13b66,KBOS,KLGA,3/5/2020
AAL2086,,ac81cc,KDFW,KSGS,3/5/2020
RPA4490,,a4b294,KDCA,KBNA,3/5/2020
ENY4126,,a21c4c,KORD,6NA2,3/5/2020
SKW5546,,a0205c,KLAX,KSEA,3/5/2020
ASH5836,,acc9d5,KDFW,KTYS,3/5/2020
AAL1146,,acf207,KDTW,KDFW,3/5/2020
EJA209,,a1b4e1,KLAX,KSAN,3/5/2020
AAL2376,,ac77d3,KDFW,KIAH,3/5/2020
ASH5767,,ad3968,KDFW,,3/5/2020
FFT2415,,a3aca6,KPHX,KSAN,3/5/2020
ASA4,,acc3bd,KSEA,KDCA,3/5/2020
KAP91,,a61f10,KBOS,KMVY,3/5/2020
UAL771,,ab0b1f,KORD,KDFW,3/5/2020
WJA1701,,c03b15,KLAX,CYVR,3/5/2020
ASH5740,,ad2bea,KDFW,,3/5/2020
ASQ4197,,a10785,KIAH,,3/5/2020
DAL837,,aae6d5,KATL,,3/5/2020
ASA55,,a7e151,PANC,,3/5/2020
UAL555,,a12378,KSFO,KSAN,3/5/2020
AWI3923,,a4ca6e,KORD,KHSV,3/5/2020
AAL2904,,a0a2bd,KSFO,KDFW,3/5/2020
SKW5553,,a067ec,KLAX,KSAT,3/5/2020
JBU489,,a42ace,KBOS,KDCA,3/5/2020
SKW5275,,a8feb8,KORD,60CO,3/5/2020
AAL429,,ad4c2a,KDCA,KDFW,3/5/2020
ASA1078,,a29908,KSEA,KIAD,3/5/2020
SNC1380,,a86cb6,KPHX,KTUS,3/5/2020
ASH6210,,a66642,KIAH,KIAD,3/5/2020
AAL387,,ac754b,KDFW,,3/5/2020
ASH5804,,acf1d8,KDFW,,3/5/2020
AAL687,,ac8e1d,KORD,KFXE,3/5/2020
SWA1143,,a29748,KBOS,KSTL,3/5/2020
CPZ5759,,a80552,KLAX,KPHX,3/5/2020
AAL700,,a300b6,KSFO,KPHL,3/5/2020
SWA3827,,ab62f8,KPHX,KPDX,3/5/2020
UAL1909,,a24cc0,KORD,,3/5/2020
QXE2002,,a50481,KSEA,KYKM,3/5/2020
DAL1473,,ad474c,KATL,KCLT,3/5/2020
AAL2467,,ad727d,KDFW,,3/5/2020
UAL1297,,ab1b3e,KIAH,02PR,3/5/2020
ENY4186,,a21127,KDFW,KORF,3/5/2020
ASH6256,,abb534,KIAH,,3/5/2020
RPA3686,,a8a0d9,KDTW,KIAH,3/5/2020
SKW3319,,a1460a,KSEA,KFAT,3/5/2020
DAL533,,abbdfa,KATL,KATL,3/5/2020
AAL2945,,ada296,KDFW,KRIR,3/5/2020
AAL1799,,a2ce12,KLAX,KPHL,3/5/2020
SKW5411,,a1110d,KLAX,KPHX,3/5/2020
AAL379,,a71b43,KORD,KCLT,3/5/2020
EDV5137,,a32814,KATL,,3/5/2020
ASH5907,,acbeb0,KDFW,K55K,3/5/2020
DAL1387,,acdffc,KATL,TJIG,3/5/2020
ANA11,,86800a,KORD,,3/5/2020
ENY3323,,ab3c05,KDFW,,3/5/2020
DAL1887,,a6d9bf,KSEA,,3/5/2020
ASA1952,,ab8923,KSFO,KSAN,3/5/2020
SWA2153,,ad70ba,KPHX,,3/5/2020
RPA4454,,a55f6c,KATL,KMIA,3/5/2020
AAL679,,acdbee,KDFW,KSAN,3/5/2020
JIA5211,,a648d1,KDCA,KSTL,3/5/2020
UAL1956,,a94b29,KIAH,KLAX,3/5/2020
CPZ6096,,a1c997,KLAX,KFAT,3/5/2020
JBU2127,,a186ad,KBOS,KBWI,3/5/2020
SWA1940,,abe124,KATL,KDAL,3/5/2020
AAL527,,aafbf3,KORD,KLGA,3/5/2020
UAL1462,,aa5694,KSEA,CO12,3/5/2020
UAL1721,,a8d5a4,KSFO,,3/5/2020
AAL40,,a4b7d3,KLAX,KDCA,3/5/2020
SKW3290,,aa395b,KDFW,,3/5/2020
SKW5658,,aac10d,KORD,KSFO,3/5/2020
UAL2040,,a9b4de,KIAH,KFLL,3/5/2020
DAL2418,,a3c15d,KATL,KLGA,3/5/2020
QXE2486,,a4c0a8,KSEA,KBLI,3/5/2020
ASQ4192,,a0ee34,KIAH,KABQ,3/5/2020
UAL1401,,a44585,KLAX,KBOS,3/5/2020
ENY3355,,ab7fde,KDFW,,3/5/2020
AAL476,,a8d206,KATL,KPHX,3/5/2020
UAL2116,,aa2ba2,KORD,KIAH,3/5/2020
UAL1781,,a8d4b0,KIAH,KSMF,3/5/2020
DAL1733,,ab1ffe,KATL,FD35,3/5/2020
RPA3640,,a9f4c6,KORD,KOMA,3/5/2020
UAL2359,,a254d7,KLAX,KIAH,3/5/2020
SKW3139,,aa55b5,KLAX,KSLC,3/5/2020
PDT4734,,a808c4,KDCA,KALB,3/5/2020
AAL613,,aa4e80,KPHX,KOMA,3/5/2020
ENY3708,,aaf475,KDFW,,3/5/2020
ASA578,,a715c6,KSEA,KBUR,3/5/2020
DAL1448,,a39e7e,KATL,KDAL,3/5/2020
SKW3196,,a9cca5,KPHX,KLAX,3/5/2020
SKW3386,,a1311e,KLAX,KSTS,3/5/2020
UAL776,,a81000,KORD,FL97,3/5/2020
AAL161,,ad367e,KATL,KDCA,3/5/2020
UAL531,,aa3ae4,KORD,KLAX,3/5/2020
AAL1212,,acb827,KDFW,KIAD,3/5/2020
DAL1002,,a364ea,KATL,KSGS,3/5/2020
SKW5675,,acf146,KLAX,KSAN,3/5/2020
ASA885,,a340d2,KSEA,KSEA,3/5/2020
AAL25,,ab1496,KPHX,KSAT,3/5/2020
ENY3771,,a2e935,KDCA,KNFJ,3/5/2020
CPZ6086,,a1d105,KLAX,CO12,3/5/2020
