callsign,Column1,icao24,origin,destination,firstseen
AAL242,,abafff,KATL,KDFW,5/1/2020
AAL2009,,a0f1bb,KDFW,KSEA,5/1/2020
SKW4024,,a2b348,KSEA,KPDX,5/1/2020
UAL2237,,ab4c9f,KLAX,KSFO,5/1/2020
SWA1414,,abec6c,KBOS,KDEN,5/1/2020
NKS1199,,a64294,KIAH,KLAS,5/1/2020
AAR587,,71bc15,PANC,KJFK,5/1/2020
AAL187,,a757ae,KLAX,KPHL,5/1/2020
UPS105,,a3bf1e,PANC,KSDF,5/1/2020
ENY4123,,a8c439,KDTW,KORD,5/1/2020
AAL1485,,adb3cb,KORD,KSEA,5/1/2020
QXE2165,,a88e2e,KPHX,KSEA,5/1/2020
AAL147,,a0e086,KLAX,KDFW,5/1/2020
AAL891,,a0f566,KPHX,KORD,5/1/2020
AAL2763,,acc76b,KPHX,KBOS,5/1/2020
UPS61,,a7fbb3,PANC,KSDF,5/1/2020
AAL2672,,a0a2bd,KDFW,KPHL,5/1/2020
UPS99,,a777b8,PANC,KSDF,5/1/2020
AAL1776,,a95dd3,KBOS,KPHL,5/1/2020
AAL496,,ab0d15,KORD,KDFW,5/1/2020
JBU1336,,a3f82a,KDTW,KBOS,5/1/2020
AAL139,,a6ec56,KSFO,KDFW,5/1/2020
KAL233,,71be23,PANC,KORD,5/1/2020
DAL2855,,a44988,PANC,KSEA,5/1/2020
UPS77,,a7df59,PANC,KSDF,5/1/2020
ASA525,,abaceb,KLAX,KSEA,5/1/2020
AAL478,,a71efa,KPHX,KPHL,5/1/2020
QTR8141,,06a1eb,KATL,KORD,5/1/2020
KAL277,,71c226,PANC,KDFW,5/1/2020
ASA66,,a80162,PANC,KSEA,5/1/2020
UPS67,,a2a84c,PANC,KSDF,5/1/2020
GJS4428,,a69869,KORD,KSDF,5/1/2020
FFT1085,,a3414e,KSEA,KDEN,5/1/2020
SWA1905,,aa1f65,KPHX,KSJC,5/1/2020
UAL490,,a94bfc,KORD,KPHL,5/1/2020
SKW3456,,a13c43,KLAX,KSJC,5/1/2020
ASA104,,a5b3ad,PANC,KSEA,5/1/2020
RPA4318,,a03816,KDCA,KBOS,5/1/2020
FFT411,,a33272,KORD,KDEN,5/1/2020
AAL2733,,a149f1,KLAX,KDFW,5/1/2020
DAL31,,a438b0,KATL,KDFW,5/1/2020
CAL5261,,899101,KDFW,KSEA,5/1/2020
ASA596,,a526e6,KSEA,KLAS,5/1/2020
ASA26,,a855e2,KSEA,KORD,5/1/2020
ASA405,,acd650,KSEA,KSFO,5/1/2020
AAL2826,,ab034d,KDFW,KORD,5/1/2020
QXE2209,,a82a44,KSFO,KSEA,5/2/2020
RPA4378,,a53ba4,KDCA,KSDF,5/2/2020
DAL992,,a44969,KATL,KSFO,5/2/2020
AAL1172,,acf207,KORD,KBOS,5/2/2020
AAL1986,,ab84c9,KDFW,KPDX,5/2/2020
AAL578,,a791c0,KPHX,KSEA,5/2/2020
AAL1119,,ad83b2,KATL,KORD,5/2/2020
AAL1771,,ad9811,KDFW,KLAS,5/2/2020
SKW5381,,a0b6ea,KATL,KORD,5/2/2020
AAL52,,a6fb32,KATL,KDFW,5/2/2020
ASA1207,,a622bc,KSEA,KPDX,5/2/2020
EDV4796,,a30d18,KDTW,KORD,5/2/2020
AAL686,,a7178c,KPHX,KSFO,5/2/2020
EDV4899,,aceb76,KDTW,KJFK,5/2/2020
SKW3311,,a1600b,KLAX,KSFO,5/2/2020
RPA5646,,a1acdb,KDTW,KSDF,5/2/2020
ASA324,,a5c4e2,KSEA,KSJC,5/2/2020
DAL374,,ac508b,KDTW,KPHL,5/2/2020
AAL425,,a7cb0b,KPHX,KLAS,5/2/2020
SWA1289,,a5741d,KLAX,KLAS,5/2/2020
DAL1237,,a46e40,KDTW,KBOS,5/2/2020
AAL2179,,ad6884,KDFW,KORD,5/2/2020
FFT243,,a3e55a,KIAH,KDEN,5/2/2020
FFT263,,a36516,KDFW,KDEN,5/2/2020
SWA339,,a21d14,KLAX,KSJC,5/2/2020
UAL765,,ac0b61,KIAH,KDEN,5/2/2020
UAL1753,,a76f48,KORD,KSFO,5/2/2020
AAL2679,,aa79f6,KDCA,KORD,5/2/2020
QXE2940,,a817b1,KPHX,KSEA,5/2/2020
UAL2294,,a5f1ca,KORD,KPDX,5/2/2020
SWA1480,,a2db21,KSEA,KLAS,5/2/2020
UAL1552,,a44588,KIAH,KSFO,5/2/2020
ASH6021,,abb534,KIAH,KDFW,5/2/2020
AAL301,,adac5d,KDCA,KDFW,5/2/2020
GTI8679,,a5cd55,PANC,KJFK,5/2/2020
JBU1117,,a14c9b,KBOS,KJFK,5/2/2020
UAL713,,a23a28,KIAH,KORD,5/2/2020
DAL401,,a3f120,KSFO,KSEA,5/2/2020
AAL1271,,aa55ee,KIAH,KDFW,5/2/2020
DAL952,,adddda,KATL,KSDF,5/2/2020
DAL496,,a00c7a,KATL,KBOS,5/2/2020
UAL2485,,a923ee,KORD,KDEN,5/2/2020
DAL1010,,a448db,KLAX,KPDX,5/2/2020
UAL2165,,a2dffe,KLAX,KSFO,5/2/2020
AAL2506,,acab11,KORD,KPHL,5/2/2020
SKW3608,,a2fe8f,KSEA,KSJC,5/2/2020
UAL1925,,a4ec2d,KPHX,KSFO,5/2/2020
DAL1846,,aca98e,KATL,KPHL,5/2/2020
AAL630,,a4b7d3,KPHX,KORD,5/2/2020
UPS859,,a36659,KPHX,KSDF,5/2/2020
UPS1013,,a39b56,KBOS,KSDF,5/2/2020
QXE2912,,a86e1d,KLAX,KPDX,5/2/2020
DAL1699,,a057c7,KSEA,KSFO,5/2/2020
SKW2991,,aa4e47,KORD,KSDF,5/2/2020
SWA1424,,ad7471,KATL,KDEN,5/2/2020
DAL1836,,ac7e60,KLAX,KSEA,5/2/2020
AAL501,,aa8164,KLAX,KSEA,5/2/2020
SWA1890,,a2bb10,KLAX,KSFO,5/2/2020
UPS903,,a3aa32,KLAX,KSDF,5/2/2020
QXE2942,,a8609f,KSEA,KSFO,5/2/2020
UPS1481,,a2ac03,KDTW,KSDF,5/2/2020
SWA2008,,ab6247,KPHX,KSFO,5/2/2020
SWA1687,,abc012,KLAX,KDEN,5/2/2020
DAL2637,,a37335,KSEA,KLAS,5/2/2020
AAL2315,,abd77e,KPHX,KDEN,5/2/2020
UPS857,,a0baca,KPHX,KSDF,5/2/2020
AAL2738,,ab0e4c,KORD,KDFW,5/2/2020
UPS613,,a0e9b7,KORD,KSDF,5/2/2020
UPS771,,a3f1c2,KIAH,KSDF,5/2/2020
UPS601,,a353c6,KORD,KSDF,5/2/2020
AAL446,,a6ec56,KDFW,KSFO,5/2/2020
UPS1311,,a2c9bb,KATL,KSDF,5/2/2020
SWA1931,,acb664,KLAX,KSJC,5/2/2020
UPS765,,a2c604,KDFW,KSDF,5/2/2020
DAL2207,,a3f88e,KLAX,KSFO,5/2/2020
SKW4123,,a320f9,KLAX,KSJC,5/2/2020
SKW3589,,a2c992,KSEA,KPDX,5/2/2020
UPS605,,a3c2d5,KORD,KSDF,5/2/2020
CAO1079,,780bb7,PANC,KJFK,5/2/2020
CAL5322,,899100,PANC,KJFK,5/2/2020
SWA3010,,a5e48a,KPHX,KSEA,5/2/2020
SWA1151,,ab5f87,KLAX,KLAS,5/2/2020
AAL2455,,adc8e7,KLAX,KBOS,5/2/2020
AAL784,,a17c95,KLAX,KPHL,5/2/2020
AAL724,,a7178c,KSFO,KPHL,5/2/2020
UAL481,,aa9600,KSFO,KORD,5/2/2020
AAR284,,71bc23,KLAX,KSFO,5/2/2020
AAL782,,a10d82,KPHX,KPHL,5/2/2020
CKS1920,,aa4932,KLAX,KSFO,5/2/2020
AAL296,,a09188,KLAX,KORD,5/2/2020
KAL214,,71be09,KLAX,KSFO,5/2/2020
CKS583,,a98edc,PANC,KORD,5/2/2020
KAL233,,71be23,KORD,KSEA,5/2/2020
KAL249,,71c005,PANC,KJFK,5/2/2020
GTI9063,,a4cb6f,PANC,KORD,5/2/2020
CAO8435,,7bc009,PANC,KORD,5/2/2020
UPS91,,a40e1c,PANC,KSDF,5/2/2020
FDX9735,,a8058a,PANC,KORD,5/2/2020
ASA114,,a340d2,PANC,KSEA,5/2/2020
JBU917,,a44371,KBOS,KJFK,5/2/2020
AAL328,,ad2736,KORD,KDFW,5/2/2020
AAL2527,,acf207,KBOS,KDFW,5/2/2020
CAO1053,,780c5d,PANC,KORD,5/2/2020
EVA660,,899134,PANC,KORD,5/2/2020
CKK227,,7805dc,PANC,KORD,5/2/2020
UAL693,,a923a7,KBOS,KORD,5/2/2020
GTI7109,,a4c79b,KLAX,KSFO,5/2/2020
AAL2491,,a403df,KDTW,KDFW,5/2/2020
CAL5238,,899111,PANC,KORD,5/2/2020
GTI555,,a4dca4,PANC,KJFK,5/2/2020
AAL2438,,add66d,KDFW,KDEN,5/2/2020
AAL1567,,ada64d,KATL,KDFW,5/2/2020
DAL521,,a071c8,KORD,KSEA,5/2/2020
AAL919,,a3244f,KDFW,KFLL,5/2/2020
UAL554,,a837a3,KIAH,KDEN,5/2/2020
JBU169,,ad935b,KBOS,KFLL,5/2/2020
AAL2600,,adc8e7,KBOS,KDFW,5/2/2020
RPA3448,,aa0ec7,KDTW,KORD,5/2/2020
DAL1060,,a42b32,KDTW,KFLL,5/2/2020
ASA1011,,a855e2,KORD,KSEA,5/2/2020
DAL1243,,a32acf,KATL,KDFW,5/2/2020
UPS2015,,a39b56,KBOS,KSDF,5/2/2020
EDV4895,,ac7c67,KDTW,KORD,5/2/2020
DAL1130,,a3d10f,KATL,KJFK,5/2/2020
DAL1492,,a43f51,KDTW,KBOS,5/2/2020
AAL2748,,adc531,KSEA,KDFW,5/2/2020
DAL1038,,a4414a,KATL,KSFO,5/2/2020
DAL857,,a364ea,KATL,KBOS,5/2/2020
DAL745,,a45072,KDTW,KSFO,5/2/2020
DAL1108,,ac058a,KDTW,KSEA,5/2/2020
AAL2378,,acbf63,KIAH,KDFW,5/2/2020
NCR330,,a7411e,PANC,KORD,5/2/2020
UAL642,,a9d5e5,KIAH,KORD,5/2/2020
SWA5691,,aac118,KPHX,KDEN,5/2/2020
UAL730,,a5e44c,KORD,KPHL,5/2/2020
NKS3,,a94236,KORD,KFLL,5/2/2020
UAL729,,aaeb0e,KDFW,KORD,5/2/2020
UAL1676,,aaa616,KPHX,KDEN,5/2/2020
AAL2101,,adb29f,KDCA,KDFW,5/2/2020
AAL1598,,ab7613,KLAX,KORD,5/2/2020
SKW3465,,a1878a,KLAX,KSFO,5/2/2020
AAL1198,,a0d561,KSFO,KDFW,5/2/2020
AAL1096,,abd010,KDFW,KSFO,5/2/2020
SWA3705,,a4c8a3,KPHX,KLAS,5/2/2020
AAL1734,,ab9b13,KDFW,KORD,5/2/2020
AAL1079,,ad9f7f,KDFW,KSEA,5/2/2020
AAL1167,,acdf9a,KDCA,KORD,5/2/2020
AAR248,,71bc17,PANC,KORD,5/2/2020
DAL320,,abfa65,KATL,KSEA,5/2/2020
SWA5290,,abe056,KSFO,KLAS,5/2/2020
CSN431,,780aec,PANC,KORD,5/2/2020
UAL1988,,a445ee,KSEA,KORD,5/2/2020
ASA7005,,a82c98,PANC,KSEA,5/2/2020
DAL1436,,a9bf4b,KLAX,KJFK,5/2/2020
UAL1846,,a8fc09,KPHX,KORD,5/2/2020
FDX9731,,a7de0b,PANC,KORD,5/2/2020
AAL1497,,ad049a,KDFW,KBOS,5/2/2020
DAL1478,,ac9e6f,KATL,KPHL,5/2/2020
AAL2923,,a3cd7d,KDFW,KLAS,5/2/2020
EDV4671,,a14c70,KDTW,KPHL,5/2/2020
ASA925,,a5d007,KPHX,KSEA,5/2/2020
ASA1353,,a85999,KLAX,KSEA,5/2/2020
JBU590,,a17063,KDCA,KBOS,5/2/2020
DAL972,,adab36,KATL,KORD,5/2/2020
DAL1287,,a43f3c,KLAX,KSEA,5/2/2020
DAL348,,add66c,KATL,KSDF,5/2/2020
DAL1391,,a390ed,KPHX,KSEA,5/2/2020
ASA273,,a61797,KBOS,KSEA,5/2/2020
SKW5399,,a05cc7,KIAH,KDFW,5/2/2020
DAL725,,a36f7e,KLAX,KSFO,5/2/2020
ASA713,,a5320b,KIAH,KDFW,5/2/2020
BTQ492,,a9b053,KDFW,KDFW,5/2/2020
UAL1419,,a4c4ae,KIAH,KSFO,5/2/2020
AAL1033,,ad928e,KDCA,KORD,5/2/2020
AAL1765,,a7668a,KPHX,KDFW,5/2/2020
ASA1201,,a622bc,KSEA,KPDX,5/2/2020
UAL330,,a5954e,KDCA,KORD,5/2/2020
RPA3712,,a87d11,KDTW,KORD,5/2/2020
UAL1068,,ab8553,KIAH,KLAS,5/2/2020
DAL809,,a05b7e,KSFO,KSEA,5/2/2020
ASH6202,,a658c4,KIAH,KSDF,5/2/2020
QXE2701,,a871d4,KLAX,KSJC,5/2/2020
ASQ3913,,a10785,KIAH,KORD,5/2/2020
ASH6355,,ac2bf8,KIAH,KPHL,5/2/2020
SKW3951,,a28f80,KLAX,KSJC,5/2/2020
NCA157,,846a5b,KLAX,KORD,5/2/2020
QXE2797,,a891e5,KSEA,KSJC,5/2/2020
AAL792,,ad5d5f,KDFW,KPHL,5/2/2020
DAL1402,,a3c8cb,KATL,KLAS,5/2/2020
UAL390,,ab819c,KIAH,KORD,5/2/2020
AAL2459,,a4acae,KLAX,KDFW,5/2/2020
NKS609,,ac8a63,KBOS,KFLL,5/2/2020
AAL2220,,a0f566,KORD,KDFW,5/2/2020
UAL501,,aa56d8,KLAX,KSFO,5/2/2020
ASA410,,a30460,KLAX,KJFK,5/2/2020
UAL1738,,a94bfc,KORD,KLAS,5/2/2020
SWA4457,,abc7e9,KATL,KPHL,5/2/2020
UAL2039,,aa3ae9,KLAX,KORD,5/2/2020
AAL1460,,acbf63,KDFW,KPDX,5/2/2020
SWA4582,,abd135,KPHX,KLAS,5/2/2020
ASA56,,a2adf4,KATL,KSEA,5/2/2020
UAL2228,,aa56b6,KSFO,KDEN,5/2/2020
AAL1853,,a082ac,KDFW,KBOS,5/2/2020
UAL277,,a5b916,KSFO,KSEA,5/2/2020
SWA2587,,abe0df,KPHX,KPDX,5/2/2020
AAL429,,ad3997,KDCA,KDFW,5/2/2020
UAL2433,,aa7e7d,KSFO,KLAS,5/2/2020
ASA22,,ab9f6d,KSEA,KORD,5/2/2020
SWA2852,,abb507,KPHX,KSEA,5/2/2020
DAL800,,a01037,KSEA,KSFO,5/2/2020
SKW3570,,a2c224,KSEA,KSJC,5/2/2020
ASA1459,,acd650,KSFO,KSEA,5/2/2020
DAL699,,a3f88e,KLAX,KPDX,5/2/2020
ASA681,,a535c2,KDTW,KSEA,5/2/2020
UAL471,,a5b55f,KORD,KFLL,5/2/2020
SKW3622,,a2fe8f,KLAX,KLAS,5/2/2020
DAL1694,,a4200d,KLAX,KDFW,5/2/2020
JBU1856,,a2b622,KATL,KBOS,5/2/2020
ASA713,,a5320b,KDFW,KSEA,5/2/2020
DAL1462,,a071c8,KSEA,KORD,5/2/2020
UAL624,,aa7e51,KIAH,KORD,5/2/2020
UAL301,,aaeb0e,KORD,KBOS,5/2/2020
CAL5107,,899112,KLAX,KSFO,5/2/2020
SKW3333,,a1600b,KLAX,KSFO,5/2/2020
AAL2635,,a06010,KDFW,KDEN,5/2/2020
AAL2544,,ad79eb,KDFW,KSEA,5/2/2020
ASH9810,,ac89b3,KDFW,KDFW,5/2/2020
UAL605,,a94ae3,KSFO,KORD,5/2/2020
ASH5927,,ad2833,KDFW,KSDF,5/2/2020
EDV5129,,aceb76,KDTW,KJFK,5/2/2020
SWA3855,,abdce1,KPHX,KSJC,5/2/2020
ASA32,,a526e6,KSEA,KPHL,5/2/2020
ASA122,,a25b3f,KSEA,KFLL,5/2/2020
SWA5533,,abefba,KDTW,KLAS,5/2/2020
RPA5628,,a1c57e,KBOS,KJFK,5/2/2020
UAL775,,aba91b,KORD,KDFW,5/2/2020
SKW3453,,a129b0,KSEA,KLAS,5/2/2020
AAL1399,,a6c120,KPHX,KDFW,5/2/2020
DAL302,,a43f3c,KSEA,KJFK,5/2/2020
GJS4403,,a63e46,KDTW,KORD,5/2/2020
AAL2354,,a0a7a0,KLAX,KDFW,5/2/2020
AAL1260,,acae2e,KSFO,KDFW,5/2/2020
SWA5561,,a22839,KPHX,KSDF,5/2/2020
AAL651,,addb4a,KDFW,KORD,5/2/2020
ASA900,,a2fcf2,KSEA,KPDX,5/2/2020
SWA3065,,abbc75,KSEA,KLAS,5/2/2020
DAL840,,a44988,PANC,KSEA,5/2/2020
SIA7980,,76cccf,PANC,KDFW,5/2/2020
AAL1445,,ad049a,KBOS,KDFW,5/2/2020
AAL1079,,ad9f7f,KSEA,KDFW,5/2/2020
UAL415,,aa568f,KLAX,KORD,5/2/2020
DAL1019,,adaeed,KATL,KORD,5/2/2020
ASA90,,a7f63d,PANC,KSEA,5/2/2020
QXE2866,,a84e0c,KSEA,KSFO,5/2/2020
SWA5267,,aa7aeb,KLAX,KSJC,5/2/2020
DAL1109,,a37335,KSEA,KLAS,5/2/2020
ENY4148,,a22003,KIAH,KDFW,5/2/2020
QXE2138,,a851c3,KLAX,KSEA,5/2/2020
UAL1899,,a46d4e,KIAH,KORD,5/2/2020
AAL2198,,a0d561,KDFW,KFLL,5/2/2020
DAL1092,,ab14d9,KDTW,KSEA,5/2/2020
EDV4666,,a320a6,KDTW,KPHL,5/2/2020
ASA716,,a28a2c,KSEA,KDFW,5/2/2020
AAL1106,,aa435b,KDTW,KDFW,5/2/2020
RPA3562,,a9e391,KATL,KORD,5/2/2020
SWA5803,,abe77a,KLAX,KLAS,5/2/2020
AAL808,,a6c4d7,KDFW,KPHL,5/2/2020
ASA426,,a8522b,KSEA,KJFK,5/2/2020
AAL2598,,ad6ff2,KORD,KDFW,5/2/2020
NKS736,,a6b1a3,KLAX,KORD,5/2/2020
AAL1310,,a78e09,KDCA,KDFW,5/2/2020
SWA5652,,abeb57,KSFO,KLAS,5/2/2020
CAL5254,,899102,KATL,KDFW,5/2/2020
JBU488,,ad7701,KLAX,KBOS,5/2/2020
UAL838,,a254d8,KSFO,KSFO,5/2/2020
AAL2619,,a082ac,KBOS,KDFW,5/2/2020
ASA64,,a7f286,PANC,KSEA,5/2/2020
AAL15,,a07177,KLAX,KORD,5/2/2020
UAL503,,aaeb0e,KBOS,KORD,5/2/2020
CPA3296,,780a3e,PANC,KJFK,5/2/2020
RPA3561,,a88e46,KORD,KSDF,5/2/2020
DAL351,,a36f7e,KLAX,KSFO,5/2/2020
UAL2060,,a61949,KDCA,KORD,5/2/2020
UAL305,,aa9600,KORD,KSFO,5/2/2020
JBU624,,adabfe,KLAX,KJFK,5/2/2020
UAL1928,,a2dffe,KORD,KSEA,5/2/2020
NKS245,,a67538,KORD,KLAS,5/2/2020
UAL1752,,ac0b80,KORD,KBOS,5/2/2020
BTQ774,,ab1a2d,KPHX,KDEN,5/2/2020
SKW3440,,a14d78,KSFO,KLAS,5/2/2020
QXE2934,,a817b1,KLAX,KSEA,5/2/2020
NKS297,,a69900,KDTW,KLAS,5/2/2020
UAL816,,a494c5,KSEA,KSFO,5/2/2020
SWA3993,,a1ee27,KPHX,KLAS,5/2/2020
DAL887,,a44502,KATL,KPDX,5/2/2020
SKW3623,,a2fe8f,KLAX,KLAS,5/2/2020
DAL779,,a44969,KATL,KSEA,5/2/2020
DAL1135,,a8e1cc,KATL,KJFK,5/2/2020
CKS258,,aa7468,PANC,KJFK,5/2/2020
DAL1608,,adab36,KATL,KORD,5/2/2020
ASQ3970,,a7f44d,KIAH,KDFW,5/2/2020
NKS9117,,acca85,KDFW,KFLL,5/2/2020
AAL1576,,a08a1a,KDFW,KFLL,5/2/2020
UAL2853,,a2a3b5,KORD,KSFO,5/2/2020
AAL2009,,a101c3,KDFW,KSEA,5/2/2020
AAL401,,ad8cec,KLAX,KORD,5/2/2020
DAL1262,,a3f120,KPHX,KSEA,5/2/2020
DAL665,,ab72b3,KLAX,KSEA,5/2/2020
SWA2758,,abb12d,KPHX,KFLL,5/2/2020
KAL257,,71c046,PANC,KJFK,5/2/2020
AAL242,,ad4afe,KATL,KDFW,5/2/2020
ASA51,,ab9f6d,KORD,KSEA,5/2/2020
UAL1056,,aa56d8,KSFO,KDEN,5/2/2020
NKS1199,,a6c436,KIAH,KLAS,5/2/2020
SWA4179,,a7130c,KSEA,KLAS,5/2/2020
SKW4024,,a2abda,KSEA,KPDX,5/2/2020
UAL2237,,ac5d61,KLAX,KSFO,5/2/2020
DAL1821,,ac01d3,KDTW,KDEN,5/2/2020
UPS67,,a2682a,PANC,KSDF,5/2/2020
AAL2334,,a336e3,KDFW,KPHL,5/2/2020
SWA3408,,a55055,KATL,KDEN,5/2/2020
QXE2165,,a8881e,KPHX,KSEA,5/2/2020
SWA5695,,abd994,KATL,KLAS,5/2/2020
AAL147,,a0bcb2,KLAX,KDFW,5/2/2020
AAL2240,,ad79eb,KSEA,KDFW,5/2/2020
SWA5349,,a1e6b9,KPHX,KSJC,5/2/2020
UPS2997,,a7f445,PANC,KSDF,5/2/2020
AAL496,,ab7613,KORD,KDFW,5/2/2020
GTI7160,,a4c02d,PANC,KORD,5/2/2020
GJS4428,,a690fb,KORD,KSDF,5/2/2020
ASA525,,abb0a2,KLAX,KSEA,5/2/2020
KAL283,,71be17,PANC,KORD,5/2/2020
AAL139,,a76df8,KSFO,KDFW,5/2/2020
UAL490,,a23a28,KORD,KPHL,5/2/2020
ASA1205,,a535c2,KSEA,KPDX,5/2/2020
AAL2276,,ab9eca,KIAH,KDFW,5/2/2020
AAL1015,,a06a09,KDCA,KORD,5/2/2020
ASH5796,,ad046b,KDFW,KSDF,5/2/2020
ASA26,,abb459,KSEA,KORD,5/2/2020
ASA104,,a6ce36,PANC,KSEA,5/2/2020
DAL526,,a8ae7f,KATL,KFLL,5/2/2020
ASA596,,a2228b,KSEA,KLAS,5/2/2020
KAL8255,,71be10,PANC,KDFW,5/2/2020
SKW3456,,a13c43,KLAX,KSJC,5/2/2020
SWA3380,,ab6229,KATL,KPHL,5/2/2020
AAL2826,,ab0d15,KDFW,KORD,5/2/2020
DAL31,,a3dfeb,KATL,KDFW,5/2/2020
DAL992,,a449f1,KATL,KSFO,5/3/2020
AAL2531,,a7668a,KDFW,KPHL,5/3/2020
AAL1766,,a0b199,KPHX,KDFW,5/3/2020
AAL1986,,a3b11e,KDFW,KPDX,5/3/2020
AAL2235,,ad5398,KDFW,KDEN,5/3/2020
ASA405,,ace785,KSEA,KSFO,5/3/2020
QXE2209,,a86e1d,KSFO,KSEA,5/3/2020
AAL1771,,ad9f7f,KDFW,KLAS,5/3/2020
DAL974,,a44291,KATL,KDEN,5/3/2020
AAL1430,,a08021,KDFW,KSFO,5/3/2020
ASQ3922,,a7ff72,KATL,KORD,5/3/2020
AAL364,,ac3558,KDFW,KSJC,5/3/2020
AAL52,,a10614,KATL,KDFW,5/3/2020
RPA5646,,a1a924,KDTW,KSDF,5/3/2020
ASA1207,,a4df56,KSEA,KPDX,5/3/2020
EDV4892,,a3245d,KDTW,KORD,5/3/2020
SWA4976,,abc7c6,KSEA,KSJC,5/3/2020
SWA588,,a4c4ec,KPHX,KPHL,5/3/2020
DAL1237,,ac058a,KDTW,KBOS,5/3/2020
SKW3311,,a16d89,KLAX,KSFO,5/3/2020
GTI2428,,a60b1e,PANC,KORD,5/3/2020
DAL401,,a01037,KSFO,KSEA,5/3/2020
UAL2230,,a5c2dd,KORD,KDFW,5/3/2020
DAL1010,,a3c9a1,KLAX,KPDX,5/3/2020
UAL1753,,aa3ae9,KORD,KSFO,5/3/2020
SWA3328,,abb222,KLAX,KSFO,5/3/2020
UAL765,,a8d46a,KIAH,KDEN,5/3/2020
JBU1117,,a36553,KBOS,KJFK,5/3/2020
UAL2294,,ab819c,KORD,KPDX,5/3/2020
ASH6021,,abdcda,KIAH,KDFW,5/3/2020
UAL1552,,aa4c1a,KIAH,KSFO,5/3/2020
AAL1271,,aa763f,KIAH,KDFW,5/3/2020
QXE2940,,a83569,KPHX,KSEA,5/3/2020
UAL713,,aa56d4,KIAH,KORD,5/3/2020
DAL952,,adaeed,KATL,KSDF,5/3/2020
CKS829,,a4b151,PANC,KORD,5/3/2020
DAL496,,a3a990,KATL,KBOS,5/3/2020
UAL2485,,a8d4b0,KORD,KDEN,5/3/2020
UAL2165,,a9dce9,KLAX,KSFO,5/3/2020
DAL1846,,ad9a45,KATL,KPHL,5/3/2020
AAL574,,ad35e0,KLAX,KDFW,5/3/2020
AAL2776,,a3d4ed,KLAX,KORD,5/3/2020
AAL1294,,a78e09,KDFW,KORD,5/3/2020
UAL1925,,ab3a0c,KPHX,KSFO,5/3/2020
AAL577,,ac81d2,KDFW,KDEN,5/3/2020
QXE2912,,a822d6,KLAX,KPDX,5/3/2020
DAL690,,a3f4d7,KSEA,KLAS,5/3/2020
SKW3608,,a2c992,KSEA,KSJC,5/3/2020
AAL1890,,ad036e,KDFW,KBOS,5/3/2020
SWA5476,,ad292a,KLAX,KDEN,5/3/2020
DAL712,,a36f7e,KLAX,KSFO,5/3/2020
QXE2942,,a817b1,KSEA,KSFO,5/3/2020
SWA4274,,abc49b,KPHX,KPDX,5/3/2020
DAL1699,,a042db,KSEA,KSFO,5/3/2020
UPS61,,a7f7fc,PANC,KSDF,5/3/2020
AAL2738,,a19343,KORD,KDFW,5/3/2020
OAE252,,a52aa2,PANC,KSEA,5/3/2020
SKW4123,,a2fe8f,KLAX,KSJC,5/3/2020
AAL2394,,a0b199,KDFW,KSEA,5/3/2020
AAL446,,a76df8,KDFW,KSFO,5/3/2020
SKW3556,,a2c224,KLAX,KLAS,5/3/2020
SKW3589,,a2e5ec,KSEA,KPDX,5/3/2020
SWA1151,,ab62d3,KLAX,KLAS,5/3/2020
CAL5322,,899107,PANC,KJFK,5/3/2020
ASA7096,,a828e1,PANC,KSEA,5/3/2020
AAL784,,a129dc,KLAX,KPHL,5/3/2020
UPS77,,a7ff6a,PANC,KSDF,5/3/2020
UPS63,,a806d8,PANC,KSDF,5/3/2020
UAL481,,aa9600,KSFO,KORD,5/3/2020
NCR526,,ad3c48,PANC,KORD,5/3/2020
GTI7159,,a4c02d,KORD,KJFK,5/3/2020
AAR286,,71bc21,KLAX,KSFO,5/3/2020
JBU602,,aaa02c,KPHX,KBOS,5/3/2020
KAL214,,71be29,KLAX,KSFO,5/3/2020
CAO1029,,780bb6,PANC,KJFK,5/3/2020
UPS99,,a75039,PANC,KSDF,5/3/2020
CAO1055,,780d8f,PANC,KORD,5/3/2020
GTI2428,,a60b1e,KORD,KDFW,5/3/2020
UAL1104,,aa56d8,PANC,KDEN,5/3/2020
AAL479,,ad036e,KBOS,KDFW,5/3/2020
CPA2072,,78021b,PANC,KORD,5/3/2020
JBU917,,a2b622,KBOS,KJFK,5/3/2020
ASA114,,a535c2,PANC,KSEA,5/3/2020
SOO7640,,aa8499,PANC,KJFK,5/3/2020
CAL5148,,899113,PANC,KORD,5/3/2020
GTI550,,a4e7c9,PANC,KORD,5/3/2020
UPS865,,a0a837,KPHX,KSDF,5/3/2020
AAL2527,,a762d3,KBOS,KDFW,5/3/2020
AAL2265,,ad7ece,KBOS,KORD,5/3/2020
AAL2442,,ad0e61,KIAH,KDFW,5/3/2020
TNO500,,0d0822,KLAX,KORD,5/3/2020
JBU493,,aa4252,KBOS,KDEN,5/3/2020
AJT1917,,a9fdc5,KLAX,KSEA,5/3/2020
UAL449,,ac0b80,KBOS,KORD,5/3/2020
AAL1839,,ad2aed,KDCA,KDFW,5/3/2020
JBU2577,,ad9ac9,KBOS,KLAS,5/3/2020
SWA1184,,a5e0d3,KDCA,KFLL,5/3/2020
AAL1509,,a3244a,KBOS,KORD,5/3/2020
